property_type,department,lat,lon,area_m2,price_cop
house,Bogotá D.C,4.729,-74.058,69.0,320000000.0
house,Atlántico,11.021,-74.863,320.0,1000000000.0
house,Bogotá D.C,4.756,-74.024,75.0,280000000.0
house,Atlántico,11.004,-74.807,71.0,205000000.0
house,Bogotá D.C,4.731,-74.061,112.0,495000000.0
house,Bogotá D.C,4.645,-74.054,104.0,730000000.0
house,Bolívar,10.393,-75.486,375.0,350000000.0
house,Bogotá D.C,4.673,-74.056,130.0,960000000.0
house,Bogotá D.C,4.704,-74.032,185.0,900000000.0
house,Bogotá D.C,4.724,-74.029,94.0,405000000.0
house,Bogotá D.C,4.711,-74.072,133.0,580000000.0
house,Atlántico,11.001,-74.951,317.0,1114740000.0
house,Valle del Cauca,3.364,-76.532,360.0,650000000.0
house,Bogotá D.C,4.695,-74.031,101.0,395000000.0
house,Cundinamarca,4.583,-74.216,340.0,450000000.0
house,Bogotá D.C,4.642,-74.077,110.0,330000000.0
house,Atlántico,10.996,-74.797,270.0,688500000.0
house,Bogotá D.C,4.739,-74.106,330.0,380000000.0
house,Valle del Cauca,3.452,-76.532,85.0,185000000.0
house,Valle del Cauca,3.381,-76.544,250.0,650000000.0
house,Bogotá D.C,4.615,-74.124,77.0,230000000.0
house,Bogotá D.C,4.6998269,-74.0573744,420.0,980000000.0
house,Bolívar,10.539,-75.467,260.0,1200000000.0
house,Bolívar,10.395,-75.554,144.0,1200000000.0
house,Valle del Cauca,3.267,-76.55,400.0,650000000.0
house,Valle del Cauca,4.156,-76.288,170.0,350000000.0
house,Antioquia,,,196.0,800000000.0
house,Atlántico,11.013,-74.814,87.0,327079800.0
house,Bogotá D.C,4.723,-74.032,98.0,500000000.0
house,Bogotá D.C,4.651,-74.052,140.0,850000000.0
house,Atlántico,11.01,-74.829,178.0,630000000.0
house,Valle del Cauca,3.389,-76.53,200.0,530000000.0
house,Atlántico,11.002,-74.826,145.0,521343500.0
house,Atlántico,11.016,-74.826,144.0,490000000.0
house,Bogotá D.C,4.704,-74.045,102.0,390000000.0
house,Bogotá D.C,4.692,-74.054,150.0,790000000.0
house,Valle del Cauca,3.438,-76.49,204.0,298000000.0
apartment,Cundinamarca,4.68578507,-74.0519879265,80.0,500000000.0
house,Bogotá D.C,4.71,-74.029,185.0,995000000.0
house,Bogotá D.C,4.725,-74.077,240.0,1485000000.0
house,Bogotá D.C,4.732,-74.055,68.0,225800000.0
house,Bogotá D.C,4.617,-74.068,102.0,400000000.0
house,Valle del Cauca,3.4516467,-76.5319854,250.0,900000000.0
house,Bogotá D.C,4.676,-74.054,100.0,930000000.0
house,Atlántico,11.008,-74.819,150.0,440000000.0
house,Antioquia,6.238,-75.437,390.0,520000000.0
house,Bogotá D.C,4.734,-74.042,90.0,450000000.0
apartment,Cundinamarca,4.6472900041,-74.0554844203,177.0,1200000000.0
house,Bolívar,10.414,-75.541,142.0,760000000.0
house,Cundinamarca,4.928,-74.013,280.0,930000000.0
house,Valle del Cauca,3.449,-76.54,179.0,300000000.0
house,Bogotá D.C,4.727,-74.062,147.0,600000000.0
house,Atlántico,10.992,-74.817,105.0,230000000.0
house,Atlántico,11.009,-74.814,69.0,343500000.0
house,Bogotá D.C,4.699,-74.053,111.0,480000000.0
house,Atlántico,11.001,-74.82,80.0,190000000.0
house,Bogotá D.C,4.687,-74.05,160.0,620000000.0
house,Bogotá D.C,4.746,-74.034,75.0,279998900.0
house,Bogotá D.C,4.698,-74.054,125.0,850000000.0
apartment,Bogotá D.C,,,70.0,220000000.0
house,Bogotá D.C,4.691,-74.037,196.0,1400000000.0
house,Cundinamarca,,,157.0,340000000.0
house,Atlántico,11.008,-74.807,360.0,1500000000.0
house,Atlántico,11.008,-74.833,117.0,366116100.0
house,Bogotá D.C,4.699,-74.034,108.0,530000000.0
house,Bogotá D.C,4.746,-74.025,87.0,380000000.0
house,Cundinamarca,5.147,-73.686,252.0,1600000000.0
house,Bogotá D.C,4.681,-74.051,138.0,780000000.0
house,Bogotá D.C,4.663,-74.058,69.0,530000000.0
house,Bogotá D.C,4.694,-74.063,85.0,400000000.0
house,Bogotá D.C,4.689,-74.042,439.0,640000000.0
house,Valle del Cauca,3.455,-76.531,150.0,230000000.0
house,Bogotá D.C,4.732,-74.04,151.0,780000000.0
house,Atlántico,11.006,-74.806,190.0,570000000.0
house,Bogotá D.C,4.679,-74.05,95.0,630000000.0
house,Bogotá D.C,4.698,-74.066,150.0,625000000.0
house,Bogotá D.C,4.724,-74.022,182.0,1050000000.0
house,Atlántico,10.988,-74.794,138.0,310000000.0
house,Bogotá D.C,4.705,-74.069,106.0,490000000.0
house,Atlántico,11.004,-74.807,68.0,262000000.0
house,Antioquia,6.1221214054,-75.4197692871,80.0,260000000.0
house,Bogotá D.C,4.7109886,-74.072092,130.0,279900000.0
house,Atlántico,11.009,-74.809,389.0,890000000.0
house,Bogotá D.C,4.583,-74.116,200.0,520000000.0
house,Bogotá D.C,4.677,-74.054,200.0,1100000000.0
house,Bogotá D.C,4.722,-74.033,75.0,280000000.0
house,Valle del Cauca,3.443,-76.494,150.0,570000000.0
house,Bogotá D.C,4.699,-74.041,136.0,600000000.0
house,Atlántico,11.002,-74.822,432.0,1200000000.0
house,Bolívar,10.38,-75.487,320.0,450000000.0
house,Bogotá D.C,4.705,-74.026,129.0,855000000.0
house,Valle del Cauca,3.412,-76.56,240.0,380000000.0
house,Atlántico,,,210.0,1156210000.0
house,Bogotá D.C,4.629,-74.144,200.0,690000000.0
house,Atlántico,11.007,-74.798,198.0,550000000.0
house,Bogotá D.C,4.716,-74.049,148.0,798000000.0
house,Bogotá D.C,4.669,-74.041,223.0,1100000000.0
house,Bolívar,10.417,-75.458,220.0,1250000000.0
house,Bogotá D.C,4.696,-74.081,82.0,390000000.0
house,Atlántico,10.973,-74.811,142.0,608332500.0
house,Atlántico,11.017,-74.817,99.0,240000000.0
house,Caldas,5.196,-75.647,160.0,360000000.0
house,Valle del Cauca,3.262,-76.541,300.0,530000000.0
house,Atlántico,10.998,-74.828,256.0,850000000.0
apartment,Santander,7.062691278,-73.1094753742,100.0,460000000.0
house,Bogotá D.C,4.672,-74.059,136.0,950000000.0
house,Bogotá D.C,4.709,-74.03,84.0,450000000.0
house,Bogotá D.C,4.694,-74.054,290.0,1678000000.0
house,Atlántico,11.012,-74.824,117.0,450000000.0
house,Bogotá D.C,4.698,-74.069,380.0,1200000000.0
house,Bogotá D.C,4.725,-74.025,72.0,325000000.0
house,Atlántico,11.001,-74.951,95.0,310000000.0
house,Cundinamarca,4.309,-74.801,90.0,330000000.0
house,Valle del Cauca,3.406,-76.543,163.0,320000000.0
house,Bogotá D.C,4.726,-74.034,68.0,300000000.0
house,Valle del Cauca,3.492,-76.52,113.0,360000000.0
house,Bogotá D.C,4.706,-74.136,438.0,1570000000.0
house,Bogotá D.C,4.812,-74.055,298.0,1050000000.0
house,Cundinamarca,4.909,-74.018,250.0,1250000000.0
house,Bogotá D.C,4.723,-74.029,80.0,280000000.0
house,Atlántico,10.993,-74.815,78.0,220000000.0
house,Cundinamarca,4.857,-74.049,125.0,449000000.0
house,Antioquia,6.152502001,-75.5605316162,280.0,980000000.0
house,Bolívar,10.417,-75.531,101.0,450000000.0
house,Bogotá D.C,4.693,-74.048,206.0,1350000000.0
house,Santander,7.065,-73.13,136.0,440000000.0
house,Bogotá D.C,4.651,-74.053,120.0,450000000.0
apartment,Bogotá D.C,,,98.0,350000000.0
house,Atlántico,10.993,-74.78,143.0,420000000.0
house,Cundinamarca,4.896,-74.033,295.0,960000000.0
house,Bogotá D.C,4.685,-74.054,65.0,490000000.0
house,Quindío,4.55,-75.659,110.0,325000000.0
house,Bogotá D.C,4.708,-74.077,270.0,850000000.0
house,Atlántico,10.987,-74.803,200.0,390000000.0
house,Atlántico,11.014,-74.835,267.0,1200000000.0
house,Atlántico,11.013,-74.837,237.0,970000000.0
house,Bogotá D.C,4.673,-74.052,125.0,890000000.0
house,Atlántico,11.007,-74.824,257.0,1000000000.0
house,Valle del Cauca,3.379,-76.542,250.0,380000000.0
house,Bolívar,10.391,-75.489,199.0,400000000.0
house,Cundinamarca,4.855,-74.08,300.0,700000000.0
house,Bogotá D.C,4.644,-74.061,99.0,1100000000.0
house,Valle del Cauca,3.452,-76.532,200.0,455000000.0
house,Valle del Cauca,3.397,-76.518,202.0,400000000.0
house,Magdalena,,,140.0,1000000000.0
house,Bogotá D.C,4.708,-74.035,118.0,610000000.0
house,Atlántico,10.972,-74.802,103.0,270000000.0
apartment,Cundinamarca,,,108.0,350000000.0
house,Bogotá D.C,4.714,-74.031,133.0,830000000.0
house,Bogotá D.C,4.691,-74.072,129.0,450000000.0
house,Atlántico,11.007,-74.831,142.0,560000000.0
house,Bogotá D.C,4.678,-74.055,100.0,650000000.0
house,Cundinamarca,4.858,-74.051,115.0,260000000.0
house,Bogotá D.C,4.72,-74.028,130.0,510000000.0
house,Atlántico,10.997,-74.829,308.0,800000000.0
house,Bogotá D.C,4.706,-74.061,196.0,800000000.0
house,Atlántico,11.004,-74.807,98.0,220000000.0
apartment,Bolívar,10.432324,-75.543807,137.0,690000000.0
house,Bogotá D.C,4.719,-74.071,320.0,800000000.0
house,Bogotá D.C,4.666,-74.136,108.0,660000000.0
house,Bogotá D.C,4.711,-74.072,65.0,198000000.0
house,Bogotá D.C,4.651,-74.052,143.0,1400000000.0
house,Cundinamarca,4.996,-73.751,410.0,1250000000.0
house,Atlántico,10.97,-74.832,162.0,670000000.0
house,Bogotá D.C,4.701,-74.035,230.0,1080000000.0
house,Cundinamarca,4.842,-74.059,254.0,750000000.0
house,Bogotá D.C,4.684,-74.121,195.0,1427661000.0
house,Bogotá D.C,4.696,-74.061,64.0,260000000.0
house,Caldas,5.07,-75.514,150.0,210000000.0
house,Antioquia,6.185,-75.583,87.0,349990000.0
house,Valle del Cauca,3.452,-76.532,150.0,400000000.0
house,Bogotá D.C,4.699,-74.035,81.0,365000000.0
house,Bogotá D.C,4.642,-74.126,85.0,315000000.0
house,Cundinamarca,4.859,-74.059,251.0,680000000.0
house,Atlántico,11.006,-74.825,286.0,800000000.0
house,Atlántico,11.015,-74.805,300.0,450000000.0
house,Bogotá D.C,4.733,-74.037,178.0,570000000.0
apartment,Valle del Cauca,,,110.0,250000000.0
house,Bogotá D.C,4.598,-74.076,250.0,1600000000.0
house,Atlántico,11.001,-74.951,310.0,1114740000.0
house,Bogotá D.C,4.708,-74.083,218.0,930000000.0
house,Bogotá D.C,4.711,-74.069,101.0,329999000.0
house,Bogotá D.C,4.732,-74.064,135.0,558000000.0
house,Antioquia,6.12182271,-75.42727947,400.0,1300000000.0
house,Bogotá D.C,4.71,-74.025,244.0,1600000000.0
house,Bogotá D.C,4.678,-74.053,121.0,825000000.0
house,Cundinamarca,4.445,-74.301,77.0,204650000.0
house,Cundinamarca,5.027,-73.969,164.0,400000000.0
house,Atlántico,11.007,-74.805,114.0,310000000.0
house,Bogotá D.C,4.685,-74.148,121.0,479999999.0
house,Bogotá D.C,4.491,-74.116,150.0,990000000.0
apartment,Cundinamarca,4.6839316988,-74.0569250056,82.0,590000000.0
