property_type,department,lat,lon,area_m2,price_usd
house,Bogotá D.C,4.701,-74.038,136.0,"$212,721.41"
house,Bogotá D.C,4.641,-74.153,78.0,"$86,101.52"
house,Atlántico,10.922,-74.764,111.0,"$74,958.97"
house,Cundinamarca,4.865,-74.041,200.0,"$97,919.38"
house,Valle del Cauca,3.484,-76.214,350.0,"$253,239.78"
house,Valle del Cauca,3.262,-76.541,240.0,"$229,604.06"
house,Valle del Cauca,3.421,-76.522,130.0,"$101,295.91"
house,Atlántico,11.001,-74.789,90.0,"$105,074.28"
house,Valle del Cauca,3.461,-76.527,237.0,"$91,166.32"
house,Valle del Cauca,3.413,-76.529,180.0,"$62,465.81"
house,Bolívar,10.396,-75.519,94.0,"$79,434.90"
house,Bogotá D.C,4.706,-74.046,68.0,"$124,256.31"
house,Atlántico,11.006,-74.829,104.0,"$130,303.68"
house,Bogotá D.C,4.658,-74.129,90.0,"$158,696.92"
house,Atlántico,11.013,-74.823,114.0,"$70,907.13"
house,Atlántico,11.012,-74.797,186.0,"$128,308.15"
house,Bogotá D.C,4.681,-74.053,138.0,"$354,535.69"
house,Valle del Cauca,3.381,-76.52,170.0,"$111,425.50"
house,Valle del Cauca,3.447,-76.535,307.0,"$303,887.73"
house,Valle del Cauca,3.267,-76.55,222.0,"$126,182.25"
house,Atlántico,11.009,-74.945,82.0,"$62,465.81"
house,Bogotá D.C,4.661,-74.129,70.0,"$82,049.68"
house,Antioquia,6.195,-75.682,238.0,"$195,804.99"
house,Valle del Cauca,3.408,-76.494,131.0,"$102,984.17"
house,Atlántico,11.016,-74.866,403.0,"$205,968.35"
house,Bogotá D.C,4.759,-74.055,123.0,"$121,555.09"
house,Cundinamarca,4.92,-74.027,385.0,"$422,066.30"
house,Huila,,,200.0,"$211,033.15"
house,Bolívar,10.391,-75.479,72.0,"$77,660.19"
house,Valle del Cauca,3.487,-76.523,132.0,"$84,413.26"
house,Antioquia,6.254,-75.592,304.0,"$254,928.04"
house,Cundinamarca,4.87,-74.062,300.0,"$145,190.80"
house,Bogotá D.C,4.699,-74.078,82.0,"$108,048.97"
house,Bogotá D.C,4.674,-74.058,65.0,"$243,110.18"
house,Cundinamarca,4.884,-74.035,281.0,"$540,244.86"
house,Bogotá D.C,4.722,-74.029,102.0,"$145,190.80"
house,Bogotá D.C,4.733,-74.071,126.0,"$158,696.92"
house,Bogotá D.C,4.744,-74.063,64.0,"$75,971.93"
house,Bogotá D.C,4.673,-74.059,204.0,"$540,244.86"
apartment,Cundinamarca,,,170.0,"$205,715.46"
house,Bogotá D.C,4.687,-74.049,99.0,"$246,486.72"
house,Antioquia,6.253,-75.565,355.0,"$236,019.47"
house,Valle del Cauca,3.472,-76.488,152.0,"$212,721.41"
house,Atlántico,11.024,-74.861,333.0,"$438,948.95"
house,Bogotá D.C,4.692,-74.078,73.0,"$101,295.91"
house,Bogotá D.C,4.542,-74.08,112.0,"$276,875.49"
house,Bogotá D.C,4.617,-74.173,341.0,"$135,061.21"
apartment,Cundinamarca,,,64.0,"$67,530.60"
house,Cundinamarca,4.92,-74.027,378.0,"$472,376.60"
house,Atlántico,11.024,-74.861,110.0,"$101,295.91"
house,Cundinamarca,4.849,-74.058,162.0,"$141,138.97"
house,Cundinamarca,4.708,-74.214,252.0,"$67,159.18"
house,Atlántico,11.006,-74.829,74.0,"$84,609.09"
house,Bogotá D.C,4.676,-74.054,145.0,"$455,831.60"
house,Bogotá D.C,4.718,-74.034,114.0,"$165,449.99"
house,Cundinamarca,4.331,-74.368,91.0,"$75,634.28"
house,Bogotá D.C,4.67,-74.043,235.0,"$506,479.56"
house,Bogotá D.C,4.692,-74.041,154.0,"$236,357.12"
house,Bogotá D.C,4.663,-74.053,228.0,"$422,066.30"
house,Atlántico,10.991,-74.826,125.0,"$91,166.32"
house,Bogotá D.C,4.725,-74.074,240.0,"$438,948.95"
house,Bogotá D.C,4.726,-74.072,192.0,"$216,671.95"
house,Bogotá D.C,4.572,-74.094,124.0,"$94,509.08"
house,Atlántico,11.021,-74.862,240.0,"$283,628.55"
apartment,Cundinamarca,,,216.0,"$405,259.45"
house,Tolima,,,170.0,"$151,943.86"
house,Bogotá D.C,4.763,-74.04,65.0,"$62,465.81"
house,Cundinamarca,4.965,-73.911,72.0,"$69,218.87"
house,Bogotá D.C,4.607,-74.208,90.0,"$87,789.79"
house,Bogotá D.C,4.61,-74.067,66.0,"$121,555.09"
house,Bogotá D.C,4.678,-74.055,192.0,"$574,010.17"
house,Bogotá D.C,4.666,-74.046,231.0,"$523,362.21"
house,Atlántico,10.992,-74.829,98.0,"$104,672.44"
house,Bogotá D.C,4.727,-74.044,101.0,"$162,073.45"
house,Cundinamarca,4.891,-74.046,245.0,"$371,418.34"
house,Atlántico,11.007,-74.806,160.0,"$162,073.45"
house,Valle del Cauca,3.372,-76.522,123.0,"$87,789.79"
house,Bogotá D.C,4.677,-74.042,172.0,"$557,127.51"
house,Atlántico,10.994,-74.795,89.0,"$162,748.76"
house,Bogotá D.C,4.71,-74.034,81.0,"$133,372.95"
house,Bogotá D.C,4.7,-74.028,169.0,"$320,770.38"
house,Bogotá D.C,4.671,-74.113,70.0,"$99,607.64"
house,Antioquia,,,128.0,"$145,190.80"
house,Atlántico,11.009,-74.835,122.0,"$168,826.52"
house,Bogotá D.C,4.69,-74.045,160.0,"$351,159.16"
house,Atlántico,11.012,-74.94,160.0,"$162,073.45"
house,Bogotá D.C,4.723,-74.032,77.0,"$140,126.01"
house,Atlántico,11.003,-74.826,108.0,"$126,619.89"
house,Atlántico,11.012,-74.834,231.0,"$219,474.47"
house,Bogotá D.C,4.759,-74.046,91.0,"$108,048.97"
house,Bogotá D.C,4.72,-74.082,279.0,"$472,714.25"
house,Bogotá D.C,4.646,-74.084,147.0,"$138,437.74"
house,Atlántico,11.016,-74.815,83.0,"$108,508.18"
house,Cundinamarca,4.918,-74.025,122.0,"$205,968.35"
house,Bogotá D.C,4.73,-74.037,106.0,"$136,411.82"
house,Atlántico,10.966,-74.816,179.0,"$329,696.03"
house,Bogotá D.C,4.682,-74.048,87.0,"$251,051.78"
house,Bolívar,10.379,-75.484,110.0,"$162,073.45"
house,Bogotá D.C,4.688,-74.054,128.0,"$320,770.38"
house,Valle del Cauca,3.335,-76.53,380.0,"$405,183.64"
house,Atlántico,10.986,-74.96,73.0,"$67,530.60"
apartment,Bogotá D.C,,,100.0,"$151,943.86"
house,Bogotá D.C,4.783,-74.024,380.0,"$489,596.90"
house,Bogotá D.C,4.662,-74.048,174.0,"$286,667.43"
house,Valle del Cauca,3.393,-76.526,93.0,"$87,789.79"
house,Bogotá D.C,4.724,-74.049,120.0,"$165,449.99"
house,Bogotá D.C,4.629,-74.144,260.0,"$246,486.72"
house,Bogotá D.C,4.689,-74.055,148.0,"$300,511.20"
house,Bogotá D.C,4.727,-74.04,80.0,"$104,672.44"
house,Bogotá D.C,4.725,-74.04,150.0,"$169,574.42"
house,Atlántico,11.01,-74.826,83.0,"$82,724.99"
house,Valle del Cauca,3.452,-76.534,330.0,"$219,474.47"
house,Bogotá D.C,4.676,-74.045,187.0,"$388,300.99"
house,Atlántico,11.005,-74.811,115.0,"$94,542.85"
house,Atlántico,10.985,-74.96,115.0,"$121,555.09"
house,Tolima,,,140.0,"$94,542.85"
house,Bolívar,10.451,-75.514,96.0,"$158,696.92"
house,Bogotá D.C,4.704,-74.032,93.0,"$207,977.39"
house,Atlántico,11.01,-74.835,224.0,"$222,851.00"
house,Cundinamarca,4.866,-74.046,82.0,"$104,672.44"
house,Caldas,5.07,-75.514,120.0,"$118,178.56"
house,Bogotá D.C,4.7386684,-74.0929959,235.0,"$154,286.59"
house,Bogotá D.C,4.692,-74.078,98.0,"$175,579.58"
house,Bogotá D.C,4.728,-74.027,362.0,"$432,195.89"
house,Bogotá D.C,4.669,-74.045,130.0,"$327,523.45"
house,Bogotá D.C,4.677,-74.065,126.0,"$102,984.17"
house,Bogotá D.C,4.721,-74.065,195.0,"$276,875.49"
house,Bogotá D.C,4.661,-74.051,245.0,"$472,714.25"
house,Bogotá D.C,4.741,-74.046,144.0,"$118,178.56"
house,Atlántico,11.012,-74.841,438.0,"$290,381.61"
house,Bolívar,10.546,-75.459,102.0,"$202,997.00"
house,Atlántico,11.022,-74.806,236.0,"$99,607.64"
house,Cundinamarca,4.705,-74.23,140.0,"$113,451.42"
house,Bogotá D.C,4.701,-74.044,118.0,"$185,709.17"
house,Atlántico,11.018,-74.817,116.0,"$108,048.97"
house,Antioquia,6.18,-75.35,308.0,"$188,966.84"
house,Atlántico,11.003,-74.813,253.0,"$232,980.59"
house,Bogotá D.C,4.748,-74.067,87.0,"$101,295.91"
house,Bogotá D.C,4.641,-74.059,70.0,"$141,138.97"
house,Bogotá D.C,4.724,-74.039,169.0,"$219,474.47"
house,Bogotá D.C,4.733,-74.033,93.0,"$123,243.36"
house,Valle del Cauca,3.399,-76.507,280.0,"$167,138.25"
house,Bogotá D.C,4.644,-74.056,122.0,"$293,708.63"
house,Caldas,5.059,-75.493,165.0,"$133,372.95"
house,Bogotá D.C,4.709,-74.049,85.0,"$170,514.78"
house,Bogotá D.C,4.674,-74.052,80.0,"$303,887.73"
house,Bogotá D.C,4.731,-74.072,180.0,"$261,681.10"
house,Bogotá D.C,4.706,-74.044,248.0,"$472,714.25"
house,Bogotá D.C,4.678,-74.044,88.0,"$266,745.90"
house,Bogotá D.C,4.644,-74.069,291.0,"$320,770.38"
house,Bogotá D.C,4.707,-74.046,200.0,"$472,714.25"
house,Bogotá D.C,4.733,-74.075,254.0,"$324,146.91"
house,Bogotá D.C,4.681,-74.15,86.0,"$166,125.29"
house,Cundinamarca,4.878,-74.033,169.0,"$300,511.20"
house,Antioquia,6.160473,-75.602431,110.0,"$92,854.58"
house,Caldas,5.067,-75.518,90.0,"$87,789.79"
house,Bogotá D.C,4.622,-74.073,204.0,"$201,916.51"
house,Cundinamarca,4.837,-74.07,310.0,"$506,479.56"
house,Atlántico,10.995,-74.801,227.0,"$222,851.00"
house,Valle del Cauca,3.397,-76.522,200.0,"$84,413.26"
house,Bogotá D.C,4.657,-74.053,157.0,"$388,300.99"
house,Antioquia,6.0305556,-75.4316667,120.0,"$104,672.44"
house,Valle del Cauca,3.538,-76.297,200.0,"$216,097.94"
house,Atlántico,,,193.0,"$303,043.60"
house,Bogotá D.C,4.7,-74.053,76.0,"$146,879.07"
house,Quindío,4.573,-75.647,122.0,"$94,542.85"
house,Antioquia,6.216,-75.569,109.0,"$111,425.50"
house,Cundinamarca,4.809,-74.103,400.0,"$536,868.33"
house,Atlántico,11.011,-74.818,270.0,"$236,357.12"
house,Cundinamarca,4.918,-74.025,320.0,"$320,770.38"
house,Bogotá D.C,4.727,-74.075,202.0,"$287,005.08"
house,Atlántico,11.004,-74.807,122.0,"$158,696.92"
apartment,Atlántico,11.0107,-74.8048877,161.0,"$222,858.41"
house,Bogotá D.C,4.629,-74.149,84.0,"$81,036.72"
house,Bogotá D.C,4.626,-74.076,163.0,"$236,357.12"
house,Bogotá D.C,4.706,-74.044,151.0,"$307,264.26"
house,Bogotá D.C,4.676,-74.05,165.0,"$286,667.43"
house,Valle del Cauca,3.46,-76.488,422.0,"$506,479.56"
house,Bogotá D.C,4.714,-74.069,125.0,"$286,667.43"
house,Bogotá D.C,4.7,-74.132,148.0,"$101,295.91"
house,Antioquia,6.266,-75.593,128.0,"$82,049.68"
house,Bogotá D.C,4.704,-74.045,100.0,"$182,332.64"
house,Cundinamarca,4.927,-74.037,330.0,"$422,066.30"
apartment,Cundinamarca,,,128.0,"$243,429.96"
house,Bogotá D.C,4.724,-74.028,93.0,"$153,632.13"
house,Cundinamarca,4.875,-74.07,108.0,"$129,996.42"
house,Atlántico,10.977,-74.854,326.0,"$170,616.08"
house,Bogotá D.C,4.737,-74.06,82.0,"$94,542.85"
house,Cundinamarca,4.864,-74.051,115.0,"$111,425.50"
house,Bogotá D.C,4.642,-74.057,80.0,"$168,826.52"
house,Atlántico,11.009,-74.835,122.0,"$139,788.35"
house,Valle del Cauca,3.415,-76.544,140.0,"$84,413.26"
house,Bogotá D.C,4.724,-74.065,115.0,"$145,190.80"
house,Bogotá D.C,4.686,-74.083,430.0,"$168,826.52"
house,Atlántico,11.008,-74.801,330.0,"$145,190.80"
house,Bogotá D.C,4.63,-74.081,101.0,"$106,360.70"
house,Atlántico,11.004,-74.807,310.0,"$185,709.17"
house,Atlántico,10.995,-74.814,66.0,"$73,507.06"
house,Caldas,5.067,-75.518,200.0,"$128,308.15"
house,Antioquia,6.233,-75.379,108.0,"$68,205.91"
house,Magdalena,11.24,-74.211,107.0,"$107,036.01"
house,Valle del Cauca,3.452,-76.532,229.0,"$64,154.07"
house,Bogotá D.C,4.709,-74.03,75.0,"$114,802.03"
house,Bogotá D.C,4.727,-74.025,75.0,"$87,789.79"
house,Cundinamarca,4.918,-74.025,252.0,"$303,887.73"
house,Antioquia,6.145,-75.375,125.0,"$118,178.56"
house,Atlántico,11.014,-74.943,219.0,"$209,344.88"
house,Bogotá D.C,4.679,-74.056,69.0,"$168,826.52"
house,Cundinamarca,5.131,-74.158,144.0,"$108,048.97"
house,Bogotá D.C,4.694,-74.038,71.0,"$97,919.38"
house,Antioquia,6.22,-75.584,233.0,"$253,239.78"
house,Bogotá D.C,4.649,-74.063,368.0,"$371,418.34"
house,Atlántico,11.016,-74.815,135.0,"$148,567.33"
house,Bogotá D.C,4.717,-74.031,98.0,"$209,344.88"
house,Valle del Cauca,3.4,-76.543,92.0,"$72,426.57"
house,Cundinamarca,4.562,-74.528,283.0,"$236,357.12"
house,Bogotá D.C,4.687,-74.05,110.0,"$253,239.78"
house,Valle del Cauca,3.401,-76.511,240.0,"$87,789.79"
house,Atlántico,11.004,-74.807,71.0,"$69,218.87"
house,Valle del Cauca,3.267,-76.55,436.0,"$236,357.12"
house,Atlántico,11.008,-74.833,83.0,"$88,839.89"
house,Bogotá D.C,4.687,-74.038,87.0,"$204,280.08"
house,Cundinamarca,4.858,-74.054,175.0,"$124,931.62"
house,Bogotá D.C,4.763,-74.057,310.0,"$506,479.56"
house,Bogotá D.C,4.663,-74.051,236.0,"$472,714.25"
house,Valle del Cauca,3.53,-76.298,113.0,"$277,010.21"
house,Bogotá D.C,4.705,-74.126,290.0,"$151,943.86"
house,Bogotá D.C,4.672,-74.046,196.0,"$320,770.38"
house,Quindío,4.537,-75.669,116.0,"$64,154.07"
house,Atlántico,10.946,-74.763,275.0,"$219,474.47"
house,Bogotá D.C,4.656,-74.052,101.0,"$290,381.61"
house,Antioquia,6.225,-75.593,290.0,"$168,151.21"
house,Cundinamarca,,,300.0,"$202,591.82"
house,Bogotá D.C,4.697,-74.066,70.0,"$97,581.72"
house,Valle del Cauca,3.385,-76.532,153.0,"$81,036.72"
house,Bogotá D.C,4.632,-74.152,290.0,"$168,826.52"
house,Bogotá D.C,4.707,-74.041,250.0,"$405,183.64"
house,Valle del Cauca,3.45,-76.547,140.0,"$229,604.06"
house,Bogotá D.C,4.704,-74.046,107.0,"$178,956.11"
house,Caldas,5.058,-75.525,150.0,"$81,036.72"
house,Bogotá D.C,4.688,-74.056,161.0,"$324,146.91"
house,Bogotá D.C,4.671,-74.106,70.0,"$94,542.85"
house,Atlántico,11.009,-74.832,105.0,"$118,178.56"
house,Valle del Cauca,3.45,-76.546,278.0,"$145,190.80"
house,Atlántico,11.015,-74.812,93.0,"$105,962.27"
house,Atlántico,10.999,-74.798,88.0,"$136,966.80"
house,Caldas,5.07,-75.514,100.0,"$67,530.60"
house,Bogotá D.C,4.721,-74.05,90.0,"$141,814.27"
house,Bogotá D.C,4.646,-74.075,148.0,"$134,385.91"
house,Atlántico,11.024,-74.862,255.0,"$320,770.38"
house,Valle del Cauca,3.452,-76.532,74.0,"$399,781.20"
house,Bogotá D.C,4.702,-74.027,181.0,"$489,596.90"
apartment,Santander,7.1285405,-73.1227216,66.0,"$67,530.60"
house,Bogotá D.C,4.728,-74.074,187.0,"$246,486.72"
house,Valle del Cauca,3.416,-76.476,420.0,"$151,943.86"
house,Bogotá D.C,4.719,-74.038,93.0,"$151,943.86"
house,Atlántico,11.018,-74.805,73.0,"$140,126.01"
house,Bogotá D.C,4.69,-74.055,180.0,"$310,640.79"
house,Bogotá D.C,4.731,-74.074,200.0,"$337,653.04"
house,Atlántico,11.004,-74.811,200.0,"$216,097.94"
house,Bogotá D.C,4.707,-74.083,165.0,"$405,183.64"
house,Atlántico,11.013,-74.837,82.0,"$87,789.79"
house,Atlántico,11.017,-74.819,146.0,"$184,812.09"
house,Cundinamarca,4.762,-74.464,280.0,"$135,061.21"
house,Bogotá D.C,4.693,-74.05,73.0,"$114,802.03"
house,Bogotá D.C,4.754,-74.038,127.0,"$133,372.95"
house,Atlántico,11.007,-74.802,192.0,"$320,373.91"
house,Bogotá D.C,4.738,-74.045,135.0,"$175,579.58"
house,Bogotá D.C,4.626,-74.079,280.0,"$303,887.73"
house,Bogotá D.C,4.618,-74.069,64.0,"$110,750.19"
house,Atlántico,11.018,-74.82,86.0,"$96,231.11"
house,Bogotá D.C,4.678,-74.054,133.0,"$343,730.79"
house,Cundinamarca,4.857,-74.059,77.0,"$86,101.52"
house,Bogotá D.C,4.703,-74.027,128.0,"$253,239.78"
house,Bogotá D.C,4.7,-74.086,134.0,"$136,749.48"
house,Bogotá D.C,4.649,-74.108,86.0,"$128,308.15"
house,Bogotá D.C,4.711,-74.072,130.0,"$329,211.71"
house,Bogotá D.C,4.682,-74.116,126.0,"$323,133.96"
house,Bogotá D.C,4.676,-74.056,82.0,"$195,838.76"
house,Antioquia,6.253,-75.603,274.0,"$168,151.21"
house,Caldas,5.067,-75.518,180.0,"$167,138.25"
house,Bogotá D.C,4.715,-74.037,230.0,"$557,127.51"
house,Bogotá D.C,4.697,-74.068,98.0,"$141,814.27"
house,Cundinamarca,4.858,-74.054,143.0,"$145,190.80"
house,Bolívar,10.397,-75.554,78.0,"$195,288.72"
house,Bogotá D.C,4.657,-74.054,158.0,"$378,171.40"
house,Atlántico,11.016,-74.823,120.0,"$135,061.21"
house,Bogotá D.C,4.719,-74.064,91.0,"$121,217.44"
house,Atlántico,10.999,-74.831,400.0,"$270,122.43"
house,Atlántico,10.987,-74.79,93.0,"$91,065.02"
house,Bogotá D.C,4.729,-74.04,78.0,"$109,061.93"
house,Atlántico,10.973,-74.811,137.0,"$203,200.69"
house,Valle del Cauca,3.262,-76.541,328.0,"$354,535.69"
house,Antioquia,6.151,-75.617,130.0,"$151,943.86"
house,Bogotá D.C,4.736,-74.058,91.0,"$124,931.62"
house,Cundinamarca,4.669,-73.995,380.0,"$533,491.80"
house,Cundinamarca,4.709,-74.226,220.0,"$219,474.47"
house,Valle del Cauca,3.801,-76.641,244.0,"$84,413.26"
house,Bogotá D.C,4.729,-74.044,183.0,"$175,579.58"
house,Atlántico,10.972,-74.839,310.0,"$376,395.35"
house,Valle del Cauca,3.364,-76.527,82.0,"$97,919.38"
house,Valle del Cauca,3.452,-76.532,136.0,"$99,607.64"
house,Valle del Cauca,3.262,-76.541,400.0,"$236,357.12"
house,Valle del Cauca,3.452,-76.532,145.0,"$195,501.11"
house,Antioquia,,,318.0,"$270,122.43"
house,Bogotá D.C,4.726,-74.064,129.0,"$160,385.19"
house,Quindío,4.56,-75.656,160.0,"$118,178.56"
house,Bogotá D.C,4.698,-74.054,212.0,"$388,300.99"
house,Valle del Cauca,3.449,-76.484,99.0,"$151,943.86"
house,Bogotá D.C,4.728,-74.03,125.0,"$94,542.85"
house,Bogotá D.C,4.661,-74.047,134.0,"$287,005.08"
house,Cundinamarca,4.94,-74.033,210.0,"$266,745.90"
house,Bogotá D.C,4.759,-74.059,157.0,"$121,217.44"
house,Bogotá D.C,4.694,-74.055,148.0,"$399,727.64"
house,Bogotá D.C,4.652,-74.084,82.0,"$97,919.38"
house,Valle del Cauca,3.389,-76.521,200.0,"$82,724.99"
house,Valle del Cauca,3.4,-76.539,240.0,"$158,696.92"
house,Atlántico,11.001,-74.789,101.0,"$119,665.06"
house,Bogotá D.C,4.585,-74.091,74.0,"$109,737.23"
house,Bogotá D.C,4.679,-74.055,78.0,"$155,320.39"
house,Cundinamarca,4.891,-74.045,295.0,"$422,066.30"
house,Bogotá D.C,4.663,-74.129,86.0,"$101,295.91"
house,Cundinamarca,4.929,-74.172,172.0,"$574,010.17"
house,Valle del Cauca,3.522,-76.291,250.0,"$128,308.15"
house,Bogotá D.C,4.704,-74.043,420.0,"$422,066.30"
house,Antioquia,6.557,-75.827,300.0,"$67,530.60"
house,Bogotá D.C,4.733,-74.075,282.0,"$405,183.64"
house,Bogotá D.C,4.682,-74.05,86.0,"$192,462.23"
house,Valle del Cauca,3.419,-76.52,292.0,"$121,555.09"
house,Atlántico,10.985,-74.818,209.0,"$94,542.85"
house,Atlántico,11.01,-74.813,141.0,"$118,178.56"
house,Cundinamarca,4.331,-74.368,100.0,"$101,633.56"
house,Valle del Cauca,3.42,-76.558,97.0,"$101,295.91"
house,Atlántico,10.987,-74.812,88.0,"$81,036.72"
house,Bogotá D.C,4.514,-74.113,177.0,"$70,873.37"
house,Quindío,4.547,-75.656,79.0,"$76,647.24"
house,Bolívar,10.414,-75.534,128.0,"$162,073.45"
house,Bogotá D.C,4.6354604,-74.0726044,343.0,"$445,682.54"
house,Bogotá D.C,4.703,-74.048,227.0,"$418,689.77"
house,Bogotá D.C,4.638,-74.074,421.0,"$236,357.12"
house,Valle del Cauca,3.361,-76.542,333.0,"$229,604.06"
house,Atlántico,11.018,-74.816,94.0,"$113,113.76"
house,Cundinamarca,,,137.0,"$129,996.42"
house,Cundinamarca,4.858,-74.067,154.0,"$131,684.68"
house,Bogotá D.C,4.648,-74.053,196.0,"$557,127.51"
house,Caldas,5.06,-75.485,178.0,"$87,789.79"
house,Bogotá D.C,4.732,-74.057,95.0,"$121,555.09"
house,Cundinamarca,5.027,-74.01,135.0,"$118,178.56"
house,Valle del Cauca,3.452,-76.532,125.0,"$168,826.52"
house,Cundinamarca,4.856,-74.061,150.0,"$111,425.50"
house,Antioquia,,,69.0,"$87,789.79"
apartment,Magdalena,,,110.0,"$192,462.23"
house,Bogotá D.C,4.673,-74.053,121.0,"$405,183.64"
house,Bogotá D.C,4.669,-74.052,220.0,"$540,244.86"
house,Bogotá D.C,4.723,-74.119,84.0,"$124,931.62"
house,Bogotá D.C,4.669,-74.05,198.0,"$438,948.95"
house,Bogotá D.C,4.725,-74.061,83.0,"$135,061.21"
house,Bogotá D.C,4.701,-74.028,182.0,"$465,961.19"
house,Bogotá D.C,4.719,-74.048,267.0,"$354,535.69"
house,Valle del Cauca,3.452,-76.532,204.0,"$135,061.21"
house,Bogotá D.C,4.695,-74.038,110.0,"$167,138.25"
house,Bogotá D.C,4.694,-74.062,135.0,"$195,838.76"
house,Cundinamarca,4.865,-74.051,120.0,"$141,814.27"
house,Tolima,4.174,-74.735,409.0,"$243,110.18"
house,Cundinamarca,4.92,-74.027,128.0,"$148,567.33"
house,Bogotá D.C,4.677,-74.056,173.0,"$300,511.20"
house,Bogotá D.C,4.725,-74.115,92.0,"$100,620.60"
house,Atlántico,11.004,-74.807,156.0,"$213,396.72"
house,Valle del Cauca,3.371,-76.528,68.0,"$173,891.31"
house,Bogotá D.C,4.698,-74.054,125.0,"$290,381.61"
house,Bogotá D.C,4.725,-74.076,370.0,"$438,948.95"
house,Bogotá D.C,4.719,-74.034,91.0,"$118,178.56"
house,Cundinamarca,4.85,-74.05,289.0,"$266,745.90"
house,Bogotá D.C,4.693,-74.042,165.0,"$278,563.75"
house,Bogotá D.C,4.693,-74.05,73.0,"$114,802.03"
house,Bogotá D.C,4.691,-74.033,148.0,"$253,239.78"
house,Atlántico,11.019,-74.814,149.0,"$91,166.32"
house,Bogotá D.C,4.708,-74.054,187.0,"$330,899.98"
house,Cundinamarca,4.721,-73.969,390.0,"$506,479.56"
house,Cundinamarca,4.84,-73.81,221.0,"$320,770.38"
house,Bogotá D.C,4.743,-74.035,72.0,"$86,101.52"
house,Antioquia,6.17,-75.587,121.0,"$146,875.69"
house,Bogotá D.C,4.755,-74.038,84.0,"$108,045.59"
house,Bogotá D.C,4.764,-74.065,187.0,"$300,511.20"
house,Bogotá D.C,4.686,-74.037,151.0,"$416,663.85"
house,Atlántico,11.015,-74.805,150.0,"$141,814.27"
house,Bogotá D.C,4.7,-74.052,82.0,"$151,943.86"
house,Atlántico,11.009,-74.835,86.0,"$94,542.85"
house,Bogotá D.C,4.695,-74.057,106.0,"$202,591.82"
house,Bogotá D.C,4.685,-74.055,280.0,"$506,479.56"
house,Bogotá D.C,4.634,-74.07,99.0,"$91,166.32"
house,Bogotá D.C,4.644,-74.067,304.0,"$320,770.38"
house,Valle del Cauca,3.407,-76.533,180.0,"$92,854.58"
house,Cundinamarca,4.851,-74.059,134.0,"$146,879.07"
house,Atlántico,11.011,-74.812,100.0,"$101,295.91"
house,Bogotá D.C,4.724,-74.026,76.0,"$108,048.97"
house,Bogotá D.C,4.693,-74.05,70.0,"$124,931.62"
house,Bogotá D.C,4.662,-74.06,272.0,"$452,455.07"
house,Antioquia,6.057394,-75.502792,198.0,"$253,239.78"
house,Cundinamarca,4.706,-74.232,126.0,"$74,283.66"
house,Magdalena,11.24,-74.211,100.0,"$219,474.47"
house,Valle del Cauca,3.457,-76.522,314.0,"$236,357.12"
house,Bogotá D.C,4.674,-74.053,207.0,"$280,252.02"
house,Bogotá D.C,4.709,-74.081,106.0,"$158,696.92"
house,Valle del Cauca,3.45,-76.509,169.0,"$64,154.07"
house,Bogotá D.C,4.753,-74.057,86.0,"$131,684.88"
house,Bogotá D.C,4.706,-74.043,144.0,"$364,239.33"
house,Bogotá D.C,4.732,-74.049,109.0,"$128,308.15"
house,Atlántico,10.973,-74.79,290.0,"$104,672.44"
apartment,Antioquia,6.21989,-75.575699,219.0,"$317,393.85"
house,Atlántico,11.014,-74.839,91.0,"$91,804.48"
house,Valle del Cauca,3.404,-76.525,305.0,"$141,814.27"
house,Bogotá D.C,4.706,-74.083,165.0,"$337,653.04"
house,Atlántico,11.007,-74.802,69.0,"$111,659.90"
house,Antioquia,6.147,-75.62,280.0,"$283,290.90"
house,Cundinamarca,4.875,-74.07,108.0,"$129,996.42"
house,Atlántico,11.016,-74.828,260.0,"$334,276.51"
apartment,Cundinamarca,4.7226162941,-74.0380048292,90.0,"$128,572.16"
house,Bogotá D.C,4.72,-74.035,71.0,"$114,802.03"
house,Valle del Cauca,3.448,-76.502,200.0,"$104,672.44"
house,Valle del Cauca,3.452,-76.532,122.0,"$189,085.70"
house,Bogotá D.C,4.728,-74.036,72.0,"$116,490.29"
house,Bogotá D.C,4.739,-74.039,250.0,"$185,709.17"
house,Antioquia,6.231,-75.591,200.0,"$135,061.21"
house,Antioquia,6.195,-75.682,134.0,"$155,286.63"
house,Bogotá D.C,4.695,-74.063,76.0,"$189,085.70"
house,Atlántico,11.007,-74.808,250.0,"$337,653.04"
house,Bogotá D.C,4.675,-74.057,128.0,"$438,948.95"
house,Bogotá D.C,4.719,-74.044,113.0,"$157,008.66"
apartment,Antioquia,6.230758,-75.568552,145.0,"$96,568.76"
house,Cundinamarca,4.929,-74.172,365.0,"$329,211.71"
house,Cundinamarca,4.918,-74.029,150.0,"$234,668.86"
house,Atlántico,11.003,-74.821,117.0,"$233,318.25"
house,Atlántico,11.004,-74.813,136.0,"$266,634.47"
house,Bogotá D.C,4.745,-74.066,110.0,"$168,826.52"
house,Bogotá D.C,4.701,-74.036,180.0,"$246,486.72"
house,Bogotá D.C,4.691,-74.052,145.0,"$391,677.52"
house,Bogotá D.C,4.671,-74.052,100.0,"$270,122.43"
apartment,Magdalena,,,239.0,"$290,381.61"
